"NCT00239148","Inclusion Criteria:#          -  Clinical diagnosis Type 1 diabetes requiring treatment with insulin for a minimum of             1 year#          -  On a stable insulin regimen for at least 60 days prior to screening#          -  Currently self monitoring blood glucose levels at least 3 times per day#          -  No episodes of severe hypoglycemia for 60 days prior to screening#          -  Body mass index within the range 19-30 kg/m2#          -  Patient cannot live alone during the treatment phase and up to 1 month in follow-up#        Exclusion Criteria:#          -  Known of suspected history of significant liver, or other GI disease#          -  History of significant cardiovascular disease including stroke, peripheral vascular             disease or any related symptoms#          -  History of peptic ulcer disease and/or GI bleeding/perforation#          -  History of cancer#          -  History or presence of proliferative retinopathy, severe non-proliferative             retinopathy, macular edema or presence of untreated diabetic eye disease#          -  History of treated peripheral or autonomic neuropathy#          -  Serum creatine superior or equal to 2.0 mg/dL#          -  History of hypoglycemia unawareness#          -  Non-healed diabetic ulcer","both","18 years","40 years"
"NCT00252720","Inclusion Criteria:#          -  Male or female aged 18 - 55 years with type 1 diabetes diagnosed before age of 36             years  and in need for continuous insulin treatment within 1 year of diagnosis of             diabetes are included.#          -  Duration of diabetes for > 1 year and < 20 years with stable diabetic therapy within             last 6 months.#          -  Patients with untreated resting mean sitting SBP < 130 mmHg, mean sitting DBP < 85             mmHg and with retinal photograph grading level > 20/10 up to < 47/47 (on ETDRS             severity scale).#        Exclusion Criteria:#          -  Patients with the following conditions are excluded from participation on the study:#          -  Cataract or media opacity of a degree which precludes taking gradable retinal             photographs#          -  Angle closure glaucoma, which precludes pharmacological dilatation of the pupil#          -  History or presence of proliferative retinopathy#          -  History or presence of clinical significant macular oedema (CSME)#          -  History or evidence of photocoagulation of the retina#          -  Other retinal conditions which may mask assessment, eg, retinal vein occlusion#          -  Positive micral dipstick test#          -  Presence of secondary diabetes#          -  Pregnant or lactating women or women of child bearing potential not practicing an             adequate method of contraception#          -  Need of treatment with ACE-inhibitor#          -  Haemodynamically significant aortic or mitral valve stenosis#          -  Known renal artery stenosis or kidney transplantation#          -  Hypersensitivity to study drug#          -  Severe concomitant disease which may interfere with the assessment of the patient,             eg, malignancy, as judged by the investigator","both","18 years","55 years"
"NCT00252733","Inclusion Criteria:#          -  Type 1 diabetes diagnosed before age of 36 years and in need for continuous insulin             treatment within 1 year of diagnosis of diabetes are included.#          -  Duration of diabetes for > 1 year and < 15 years with stable diabetic therapy within             last 6 months.#          -  Patients with untreated resting mean sitting SBP < 130 mmHg, mean sitting DBP < 85             mmHg and with retinal photograph grading level 10/10 (on ETDRS severity scale).#        Exclusion Criteria:#          -  Patients with the following conditions are excluded from participation in the study:#          -  Cataract or media opacity of a degree which precludes taking gradable retinal             photographs#          -  Angle closure glaucoma, which precludes pharmacological dilatation of the pupil#          -  History of retinopathy#          -  History or presence of clinical significant macular oedema (CSME)#          -  History or evidence of photocoagulation of the retina Other retinal conditions which             may mask assessment, eg, retinal vein occlusion#          -  Positive micral dipstick test#          -  Presence of secondary diabetes#          -  Pregnant or lactating women or women of child bearing potential not practicing an             adequate method of contraception#          -  Need of treatment with ACE-inhibitor#          -  Haemodynamically significant aortic or mitral valve stenosis#          -  Known renal artery stenosis or kidney transplantation#          -  Hypersensitivity to study drug#          -  Severe concomitant disease which may interfere with the assessment of the patient,             eg, malignancy, as judged by the investigator","both","18 years","50 years"
"NCT00254501","Inclusion Criteria:#          -  diabetes (Type I or Type II)#          -  enrolled in health plan with participating employer#          -  age 18 or older#          -  willing and able to provide informed consent#        Exclusion Criteria:#          -  gestational diabetes","both","18 years",""
"NCT00260234","Inclusion Criteria:#          -  Male or non-pregnant non-lactating female subjects > 20 years of age#          -  Diagnosed with insulin-dependent type I diabetes for at least 20 years#          -  BMI less than 28 kg/m2#          -  Insulin requirement less than or equal to 0.7 U/kg/day#          -  HbA1c greater than or equal to 7.0 %#          -  Serum C-peptide concentration less than or equal to 0.5 ng/mL stimulated by an OGTT#          -  Female subjects with childbearing potential must have a negative serum pregnancy test             prior to enrollment and must agree to use an effective contraceptive method during             the study#          -  One year of stable diabetes care established in the PI's database without significant             changes in insulin requirement or HbA1c or diabetic complication profile#        Exclusion Criteria:#          -  Diagnosis of type II diabetes or maturity onset diabetes of youth (MODY)#          -  Serum C-peptide greater than 0.5 ng/mL stimulated by OGTT#          -  Sustained hypertension greater than or equal to 100 mmHg diastolic and/or greater             than or equal to 160 mmHg systolic#          -  History of myocardial infarction or current active cardiac disease#          -  Current active infection#          -  Significant renal dysfunction as indicated by GFR less than 80 mL/min/1.73 m2  and/or             urinary albumin greater than 500 µg/mL#          -  Significant liver dysfunction as indicated by ALT or AST more than 3X the upper limit             of normal#          -  Prior whole organ or islet cell transplant#          -  Concurrent immunosuppressive therapy#          -  Severe gastroparesis, severe peripheral neuropathy, diabetic foot ulcers, or prior             amputations due to diabetic complications#          -  Any other active autoimmune disease other than autoimmune thyroid disease#          -  HIV, HBV or HCV positive status#          -  Uncontrolled or untreated proliferative retinopathy#          -  Known hypersensitivity or other intolerance to cyclosporine or the inactive             ingredients in the product#          -  Behavioral activities that place the subject at risk in the opinion of the             investigator#          -  Any significant concurrent disease, illness, or psychiatric disorder that would, in             the opinion of the investigator, compromise subject safety or compliance, or             interfere with consent, study participation, follow-up, or the interpretation of             study results#          -  History of any kind of cancer other than skin cancers (except for melanoma which is             exclusionary)","both","20 years",""
"NCT00265473","Inclusion Criteria:#          1. Age 18 to 65 years of age.#          2. Ability to provide written informed consent.#          3. Mentally stable and able to comply with the procedures of the study.#          4. Clinical history compatible with type 1 diabetes with onset of disease at <40 years             of age and insulin-dependence for > 5 years at the time of enrollment.#          5. Absent stimulated C-peptide (<0.3ng/ml) in response to a mixed meal tolerance test.#          6. Involvement in intensive diabetes management defined as self monitoring of glucose             values no less than a mean of three times each day averaged over each week and by the             administration of three or more insulin injections each day or insulin pump therapy.             Such management must be under the direction of an endocrinologist, diabetologist, or             diabetes specialist with at least 3 clinical evaluations during the previous 12             months.#          7. At least one episode of severe hypoglycemia in the past 3 years defined as an event             with symptoms compatible with hypoglycemia in which the subject required the             assistance of another person and which was associated with either a blood glucose             level < 50 mg/dl or prompt recovery after oral carbohydrate, intravenous glucose, or             glucagon administration).#          8. Reduced awareness of hypoglycemia.#        Exclusion Criteria:#          1. Any previous transplant.#          2. BMI >27 kg/m2 or patient weight <= 50kg.#          3. Insulin requirement of > 0.8 IU/kg/day or 50 IU/day.#          4. HbA1c >10%.#          5. Untreated proliferative diabetic retinopathy.#          6. Uncontrolled Hypertension.#          7. Estimated glomerular filtration rate <70 ml/min/1.73 m2 for females and <80             ml/min/1.73 m2 for males#          8. Presence or history of macroalbuminuria (>300mg/d).#          9. Presence or history of panel-reactive anti-HLA antibodies >20% by flow cytometry.#         10. Females:  Positive pregnancy test, presently breast-feeding, or unwillingness to use             effective contraceptive measures for the duration of the study and 3 months after             discontinuation.  Males:  intent to procreate during the duration of the study or             within 3 months after discontinuation or unwillingness to use effective measures of             contraception.#         11. Active infection.#         12. Negative screen for Epstein-Barr Virus (EBV).#         13. Invasive aspergillus infection within one year prior to study entry.#         14. Any history of malignancy except for completely resected squamous or basal cell             carcinoma of the skin.#         15. Active alcohol, tobacco or substance abuse.#         16. Baseline Hgb below the lower limits of normal at the local laboratory; lymphopenia,             neutropenia, or thrombocytopenia.#         17. A history of Factor V deficiency.#         18. Any coagulopathy or medical condition requiring long-term anticoagulant  therapy.#         19. Severe co-existing cardiac disease.#         20. Persistent elevation of liver function tests.#         21. Symptomatic cholecystolithiasis.#         22. Acute or chronic pancreatitis.#         23. Symptomatic peptic ulcer disease.#         24. Unremitting diarrhea, vomiting or other gastrointestinal disorders potentially             interfering with absorption.#         25. Hyperlipidemia despite medical therapy (fasting LDL cholesterol > 130 mg/dl, treated             or untreated; and/or fasting triglycerides > 200 mg/dl).#         26. Chronic use of systemic steroids.#         27. Use of any other investigational agents within 4 weeks of participation.#         28. Administration of live attenuated vaccine(s) within 2 months of enrollment.#         29. Any medical condition that, in the opinion of the investigator, will interfere with             the safe completion of the trial.","both","18 years","65 years"
"NCT00271284","Inclusion Criteria :#          -  Belonging to a social security scheme or covered by such a scheme#          -  With type 1 diabetes (defined as a concentration of C-peptide < 0.1 nmol//l and a             fasting blood glucose of >= 1.26 g/l), diagnosed not less than 5 years previously#          -  Treated for at least 6 months by intensive insulin treatment, following a basal-bolus             system, using insulin glargine (Lantus®) as basal insulin. During the study, this             insulin will administered in the evening#          -  Trained in the titration of prandial insulin (the dose of rapid insulin decided at             each mealtime depending on the composition of the meal)#          -  With an HbA1c level of <= 8.5% at the inclusion visit#          -  Capable of checking their blood glucose concentration using the material supplied by             the sponsor: blood glucose meter and patient notebook#          -  Able to eat 3 regular daily meals on the days for recording the blood glucose cycle             and similarly as much as possible on other days throughout the length of the study#          -  Able to continue their usual daily activities during the study#          -  Women of child-bearing potential should be using an effective method of contraception#          -  Fundal examination result less than a year old available#        Exclusion Criteria:#          -  Recent history of severe hypoglycaemia (at least 2 events in the 6 months prior to             inclusion)#          -  An episode of acidocetosis in the 3 months prior to inclusion#          -  Proliferating retinopathy, defined as having required treatment by surgery or             photocoagulation, in the 6 months prior to visit 1, or non-stabilised (rapidly             developing) retinopathy which may require photocoagulation or surgery#          -  Pancreatectomy#          -  Altered hepatic function (AST or ALT >= 2.5 x normal, in the initial measurements)#          -  Altered renal function (plasma creatinine > 1.5 mg/dl)#          -  Acute infection#          -  Acute or chronic metabolic acidosis#          -  Gastroparesis#          -  History of cancer in the last 5 years#          -  Medically significant cardiovascular, hepatic, neurological or endocrine disease or             any other significant disease making carrying out the protocol or interpreting the             trial results difficult#          -  History of drug or alcohol abuse#          -  Subject likely to receive treatment during the trial which is not authorised in the             protocol (see Section 6.2), in particular, treatment by corticosteroids whatever the             route of administration or dose.#          -  Antidiabetic treatment by products other than those supplied within the framework of             this study#          -  Treatment by another product undergoing development during the 3 months prior to             inclusion in the trial#          -  Hypersensitivity to one of the study products (insulin glargine, insulin detemir,             insulin glulisine) or to one of the excipients present in the insulin preparations,             used in the study#          -  Working at night#          -  Pregnancy#          -  Breast-feeding#          -  Mental state making the subject incapable of understanding the objectives and             possible consequences of the trial#          -  Subject unable to submit to the restrictions of the protocol (e.g. uncooperative,             incapable of attending monitoring visits and probably incapable of finishing the             trial)#          -  Subject deprived of his liberty because of an administrative or legal decision#          -  The investigator or any member of the team or close to the investigator directly             implicated in the trial particularly assistant doctors, pharmacists, nurses, trial             coordinator, etc.#        The above information is not intended to contain all considerations relevant to a        patient's potential participation in a clinical trial.","both","18 years",""
"NCT00272090","Inclusion criteria:#          -  Subjects with type 1 diabetes mellitus for more than three years#          -  Subjects on multiple daily injection insulin therapy, basal-bolus scheme therapy#          -  HbA1c <= 9 % (measured by central Lab, with DCCT aligned standard method)#          -  Fasting C-Peptide <= 0,1nmol/L with FBG >126 mg/dl#          -  Body Mass Index (BMI) < 30 kg/m2#          -  Willingness to accept intensive insulin therapy#          -  Ability and willingness to perform SMBG using plasma glucose meter#          -  Female subjects must be postmenopausal or under adequate contraception as judged by             the investigator (it may be oral contraceptives, intra-uterine device or surgical             treatment) and must have a negative serum pregnancy test#        Exclusion criteria:#          -  Diabetes other than type 1 diabetic mellitus#          -  Type 1 diabetic patients with total insulin dose >= 1 IU/kg/day#          -  Serum creatinine > 1.5 mg/dl, or history of renal transplantation or current renal             dialysis#          -  Congestive heart failure NYHA class II#          -  Acute or chronic metabolic acidosis, including diabetic ketoacidosis#          -  Clinical evidence of active liver disease, or serum ALT/AST  2 times the upper limit             of the normal range#          -  Hypoglycemia unawareness#          -  Pregnancy or lactation#          -  Concomitant use of β-blockers, thiazides or systemic corticosteroids#          -  More than one episode of severe hypoglycemia with seizure or coma during the past             year#          -  Likelihood of requiring treatment during the study period with any anti-diabetic drug             other than the study drugs#          -  Failure to use adequate contraception (women of current reproductive potential only)#          -  Known hypersensitivity to insulin glargine, or any of the excipients#          -  Malignancy except basal cell carcinoma within the last five years#          -  Long lasting (> 2 weeks) treatment with systemic glucocorticoid therapy#          -  Known adrenal insufficiency (interferes with hypoglycemia counter-regulation)#          -  Known hemoglobinopathy or chronic anemia because it may interfere with Hb1Ac             determination#          -  History of substance or alcohol abuse within the last two years or current addiction             to substances of abuse including ethanol#          -  History of positive HIV test or Hepatitis B/C test#          -  Any usage outside of the current SPC (Summary of the Product Characteristics)#          -  Any clinically relevant cardiovascular, hepatic, neurologic, endocrine, or other             major systemic disease other than type 1 diabetic mellitus making implementation of             the protocol or interpretation of the study results difficult#          -  History of demonstrable micro- and macro-angiopathic complications#          -  Pre-planned surgery during the study#          -  Blood donation of more than 500 ml during the previous 3 months for males or 6 months             for females#          -  Smoker for previous 3 months#          -  Receipt of an experimental drug or use of an experimental device within the 30 days             prior to study entry.","both","18 years","60 years"
"NCT00273286","Child Inclusion Criteria:#          -  Age 9.0 to <14.5.#          -  Type 1 diabetes diagnosis (diagnosed by ADA criteria) for a minimum of 1 year for the             main subgroup or 3 months for the recent onset subgroup.#          -  Insulin dose greater than or equal to 0.5 u/kg/day for the main subgroup or 0.2             u/kg/day for the recent onset subgroup; with 2 or more daily injections or use of             insulin pump.#          -  Most recent A1c is >6.0% and <13.0%; <12.0% for those diagnosed for less than 1 year.#          -  Willing to provide informed assent.#        Parent/Family Environment Inclusion Criteria#          -  Child lives in geographically stable home, no multiple foster homes, boarding school,             or institutions expected in next 2 years.#          -  The same 1 or 2 adult caregivers have accompanied the child to every diabetes clinic             visit in the past year, and at least 1 caregiver agrees to participate in all aspects             of the protocol (single-parent families, blended families, and separated parents will             be eligible).#          -  Home has telephone access.#          -  Child had at least 2 clinic visits within last 12 months.#          -  Parent and child willing to come to clinic every 3 months for duration (2 years) of             study.#          -  If a family has more than one eligible child, all qualifying children who provide             consent/assent will participate in assessment and intervention or control activities;             however, only the oldest qualifying child will be included in statistical analyses.#        Child Exclusion Criteria:#          -  Presence of a major chronic diseases (except well-controlled thyroid, asthma,             celiac).#          -  Presence of a major visual/auditory impairments.#          -  Child is in a self-contained special education class throughout the school day.#          -  Record of inpatient hospitalization for mental disorder in past six months including             substance abuse rehabilitation, eating disorder units or day treatment programs.             Current diagnosis of eating disorder.  History of anti-psychotic medications for the             past 6 months.#          -  Diagnosis of mental retardation.#          -  Unable to read and write English at 2nd grade level.#          -  Children who are currently enrolled in any intervention study are not eligible for             enrollment. Those who have been in an intervention arm of a trial of a behavioral,             psychological or psychoeducational intervention and concluded their study follow-up             within the past 12 months are also ineligible to participate.  However, children who             were in a standard care control group in an intervention study are eligible once they             have completed all scheduled study follow-ups.  Children cannot enroll in another             intervention study during the course of this study. Enrollment of children who are             currently participating in another observational study will be at the discretion of             the site principal investigator.#        Parent/Family Environment Exclusion Criteria#          -  Family has plans to re-locate out of area within the next 2 years of the study.#          -  Participating caretaker is currently undergoing treatment for substance abuse.#          -  Participating caretaker has been hospitalized in past 6 months for mental disorder.#          -  Participating caretaker has history of psychosis.#          -  Families who are currently enrolled in any intervention study are not eligible for             enrollment. Those who have been in an intervention arm of a trial of a behavioral,             psychological or psychoeducational intervention and concluded their study follow-up             within the past 12 months are also ineligible to participate.  However, families who             were in a standard care control group in an intervention study are eligible once they             have completed all scheduled study follow-ups.  Families cannot enroll in another             intervention study during the course of this study. Enrollment of families who are             currently participating in another observational study will be at the discretion of             the site principal investigator.#        The family must reside within 90 miles (one-way) of the clinic (main or satellite), or        agree to meet at a mutually agreed upon closer location for conduct of the home        assessment.","both","108 months","174 months"
"NCT00276250","Inclusion Criteria:#          -  Male and Female patients age 18 to 65 years of age#          -  Clinical history compatible with type 1 diabetes with onset of disease at <40 years             of age and insulin-dependence for >5 years at the time of enrollment.#          -  Body mass index less than or equal to 26#          -  18 to 65 years of age#          -  Absent stimulated C-peptide (<0.3ng/ml) in response to a mixed meal tolerance test             (Boost® 6 mL/kg body weight to a maximum of 360 mL; another product with equivalent             caloric and nutrient content may be substituted for Boost)  measured at 90min after             the end of consumption.#          -  Compliance with an optimized diabetic management plan as assessed by an Emory             University endocrinologist#          -  Checking and recording blood sugars at least 3 times per day#          -  Involvement in intensive diabetes management defined as self monitoring of glucose             values no less than a mean of three times each day averaged over each week and by the             administration of three or more insulin injections each day or insulin pump therapy.             Such management must be under the direction of an endocrinologist, diabetologist, or             diabetes specialist with at least 3 clinical evaluations during the previous 12             months.#          -  At least one episode of severe hypoglycemia in the past 3 years defined as an event             with symptoms compatible with hypoglycemia in which the subject required the             assistance of another person and which was associated with either a blood glucose             level <50 mg/dL [2.8 mmol/L] or prompt recovery after oral carbohydrate, intravenous             glucose, or glucagon administration).#          -  Reduced awareness of hypoglycemia as defined by a Clarke score of 4 or more and a             HYPO score greater than or equal to the 90th percentile (1047) within the last 6             months prior to randomization; OR Marked glycemic lability characterized by wide             swings in blood glucose despite optimal diabetes therapy and defined by a glycemic             lability index (LI) score greater than or equal to the 90th percentile (433 mM2/h/wk)             within the last 6 months prior to randomization; OR A composite of a Clarke score of             4 or more and a HYPO score greater than or equal to the 75th percentile (423) and a             LI greater than of equal to the 75th percentile (329) within the last 6 months prior             to randomization.#        Exclusion Criteria:#          -  Severe co-existing cardiac disease, characterized by any one of these conditions:#          -  Recent myocardial infarction (within past six months)#          -  Left Ventricular Ejection Fraction < 30%#          -  Evidence of ischemia on a functional echocardiogram#          -  Active infection including hepatitis B, hepatitis C, HIV, or TB as determined by a             positive skin test or clinical presentation, or under treatment for suspected TB.             Positive tests are acceptable only if associated with a history of previous             vaccination in the absence of any sign of active infection. Positive tests are             otherwise not acceptable, even in the absence of any active infection at the time of             evaluation#          -  Invasive aspergillus infection within one year prior to study entry.#          -  Negative screen for Epstein-Barr Virus (EBV) by IgG determination.#          -  Administration of live vaccine within the past two months#          -  Measured glomerular filtration rate using iohexol <70 mL/min/1.73 m2 for females and             <80 mL/min/1.73 m2 for males (or a 24 hr. creatinine clearance with participants             allergic to iodine <85mL/min/1.73m2).#          -  Macroalbuminuria (urinary protein excretion rate >300 mg/24h)#          -  Baseline Hgb below the lower limits of normal at the local laboratory; lymphopenia             (<1,000/L), neutropenia (<1,500/L), or thrombocytopenia (platelets <100,000/ L).#          -  Hyperlipidemia (fasting LDL cholesterol >130 mg/dL, treated or untreated; and/or             fasting triglycerides >300 mg/dL)#          -  Negative antibody test for Varicella zoster virus (subjects may be reconsidered if             they receive the vaccination and convert to a positive antibody)#          -  History of malignancy (except squamous or basal cell skin carcinoma) within the             previous 5 years#          -  Previous/concurrent organ transplantation#          -  Presence of HLA Panel Reactive Antibodies >20%#          -  Active peptic ulcer disease#          -  Evidence of gallbladder disease including cholecystitis and cholelithiasis#          -  Evidence of liver disease including: hepatic neoplasm, portal hypertension, or             persistently abnormal liver function tests#          -  Current use of systemic steroid medications#          -  Evidence of insulin resistance (insulin requirements >0.8 units/kg/day)#          -  Inability to provide informed consent#          -  Severe unremitting diarrhea, vomiting or other gastrointestinal disorders potentially             interfering with the ability to absorb oral medications.#          -  Hyperlipidemia despite medical therapy (fasting LDL cholesterol >130 mg/dL, treated             or untreated; and/or fasting triglycerides >200 mg/dL).#          -  Acute or chronic pancreatitis.#          -  Symptomatic peptic ulcer disease.#          -  Use of any other investigational agents within 4 weeks of participation.#          -  Any condition or any circumstance that makes it unsafe to undergo an islet cell             transplant#          -  Any coagulopathy or medical condition requiring long-term anticoagulant  therapy             (e.g., warfarin) after transplantation (low-dose aspirin treatment is allowed) or             patients with an INR >1.5.#          -  Sickle Cell Anemia (Subjects with Sickle Cell Anemia, trait HbSS, are at high risk             for complications after transplantation related to immunosuppressive therapy.  These             complications include stroke and sickle cell crisis.  Therefore, we will exclude             these subjects from our study to minimize risks to study subjects.)#          -  For female participants:  Positive pregnancy test, presently breast-feeding, or             unwillingness to use effective contraceptive measures for the duration of the study             and 3 months after discontinuation.  For male participants:  intent to procreate             during the duration of the study or within 3 months after discontinuation or             unwillingness to use effective measures of contraception.  Oral contraceptives,             Norplant®, Depo-Provera®, and barrier devices with spermicide are acceptable             contraceptive methods; condoms used alone are not acceptable.#          -  Active alcohol or substance abuse.  This includes cigarette smoking (must be             abstinent for six months).  Active alcohol abuse should be considered using the             current NIAAA definitions, whereby alcohol abuse is defined by a pattern of drinking             that is accompanied by one or more of the following situations within a 12-month             period:#          -  Failure to fulfill major work, school, or home responsibilities#          -  Drinking in situations that are physically dangerous, such as while driving a car or             operating machinery#          -  Recurring alcohol-related legal problems, such as driving under the influence of             alcohol or for causing physical harm to someone while intoxicated#          -  Continued alcohol abuse despite having ongoing relationship problems that are caused             or worsened by the effects of alcohol#          -  Psychiatric disorder making the subject not a suitable candidate for transplantation,             e.g., schizophrenia, bipolar disorder, or major depression that is unstable or             uncontrolled on current medication.  (A psychological or psychiatric consultation is             required only if considered necessary by some current indication or history.)","both","18 years","65 years"
"NCT00276393","Type 1 diabetes, HbA1c < 7.8%, who have had prior instruction in a complex insulin        program, and presently using a MDI insulin program with basal insulin preparations of        Glargine or Ultralente and Humalog as the short acting insulin, should be free of        hepatorenal abnormalities and hypoglycemia unawareness; non-pregnant, and should be able        to perform frequent self monitoring of blood glucose (SMBG) and accept the use of        continuous glucose monitoring system (CGMS). They should also possess the skill and        understanding of insulin dose adjustments and supplementation.","both","18 years","80 years"
"NCT00278980","Inclusion Criteria:#          -  Subjects who have a duration of type 1 diabetes of more than 5 yrs#          -  Subjects who are C-peptide deficient#          -  Subjects who have diabetic distal symmetric neuropathy, according to the criteria             defined at the San Antonio Conference on Diabetic Neuropathy 1988#          -  Subjects who have measurable action potential in the sural nerves#          -  Subjects who have reduced nerve conduction velocity in the sural nerves#        Exclusion Criteria:#          -  Subjects who have neuropathy or signs of nerve dysfunction which may be a consequence             of factors other than type 1 diabetes#          -  Subjects who have concomitant medication that may interfere with the peripheral nerve             function or measurement thereof#          -  Subjects who are transplanted (islet cell, kidney or pancreas)","both","18 years","55 years"
"NCT00279305","Inclusion Criteria:#          -  Between the ages of 8 and 45 years#          -  Within 3 months of diagnosis of type 1 diabetes#          -  Have presence of at least one diabetes-related autoantibody#          -  Must have stimulated C-peptide levels of at least 0.2 pmol/ml measured during a mixed             meal tolerance test (MMTT) within one month of randomization#          -  If female with reproductive potential, willing to avoid pregnancy and undergo             pregnancy testing while participating in the study#          -  Have not received an immunization for at least one month#          -  Must be willing to comply with intensive diabetes management#          -  Must weigh at least 25 kg at study entry#        Exclusion Criteria:#          -  Are immunodeficient or have clinically significant chronic lymphopenia#          -  Have an active infection or positive purified protein derivative (PPD) test result#          -  Currently pregnant or lactating; or anticipate becoming pregnant.#          -  Require chronic use of steroids#          -  Have current or past HIV, hepatitis B, or hepatitis C infection#          -  Have any complicating medical issues that interfere with study conduct or  cause             increased risk#          -  Have a history of malignancies#          -  Currently using non-insulin pharmaceuticals that effect glycemic control#          -  Currently participating in another type 1 diabetes treatment study","both","8 years","45 years"
"NCT00279318","Inclusion Criteria:#          -  Newborns with high risk HLA in the general population or having a first- degree             relative affected with T1DM#          -  Newborns are less than 4 months of age#        Exclusion Criteria:#          -  Have an illness or birth defect that precludes long-term follow-up or involves use of             treatment that may alter the natural history of diabetes (e.g. steroids or insulin)#          -  Refuses to have blood and stool samples stored at the NIDDK Repository","both","","4 months"
"NCT00283218","Inclusion Criteria:#          1. Informed consent obtained before any trial-related activities.#          2. Diagnosed type 1 diabetes before the age of 40 and on insulin treatment within one             year of diagnosis.#          3. Insulin treatment of any regime for more than one year at time of inclusion.#          4. Total insulin demand >= 0,5 IU/kg/24 hrs#          5. HbA1c between 7% and 12 % (both values included).#          6. Age >= 18 years.#          7. BMI between 18 and 35 kg /m2 (including both values).#        Exclusion Criteria:#          1. Known or suspected allergy to trial product(s) or related products.#          2. Recurrent major hypoglycaemic episodes.#          3. Heart: Unstable Angina Pectoris, AMI < 12 months or heart insufficiency classified             according to NYHA III-IV#          4. Blood Pressure: Severe uncontrolled hypertension with BP > 180/110 mmHg, sitting#          5. Liver: Impaired hepatic function corresponding to serum-ALAT or –basic phosphatase >             2x upper reference limit of the local laboratory.#          6. Kidneys: Impaired renal function corresponding to serum-creatinin > 150 μmol/l             according to the local laboratory.#          7. Any disease judged by the investigator to affect the trial.#          8. Pregnancy, breast feeding or the intention of becoming pregnant or fertile women not             using adequate contraceptive measures – adequate contraceptive method is             sterilisation, hysterectomy or current use of contraceptive pills or intra uterine             device.#          9. The receipt of any investigational drug within a three month period prior to this             trial.","both","18 years",""
"NCT00284232","Inclusion Criteria:#          -  Hba1c 8% or higher, less than 1,5% variation within last year#          -  Age 18-70#          -  Multiinjections or insulin pumps#          -  Stable weight (<5kg variation last year)#          -  Mentally stable#        Exclusion Criteria:#          -  Hypoglycemia unawareness#          -  Mental incapacity","both","18 years","70 years"
"NCT00285194","Inclusion Criteria:#          1. Primary islet allotransplant#          2. Type 1 diabetes mellitus, complicated by at least one of the following situations             that persist despite intensive efforts in close cooperation with their diabetes care             team:#               1. Metabolic lability/instability;#               2. Reduced awareness of hypoglycemia;#               3. Persistently poor glucose control (as defined by HgbA1c>10% at the end of six                  months of intensive management efforts with the diabetes care team);#               4. Progressive secondary complications.#          3. Age 18 and older#          4. Able to give written informed consent#        Exclusion Criteria:#          1. Age less than 18 years#          2. Body weight greater than75 kg.#          3. BMI greater than 26 kg/m2 for male and females#          4. Waist-to-hip ratio 0.80 (female) and 0.95 (male)#          5. First degree relative with type 2 diabetes#          6. Insulin requirement of greater than 0.7 IU/kg/day#          7. HbA1C greater than 12%#          8. Positive C-peptide response to intravenous arginine stimulation#          9. Untreated proliferative retinopathy#         10. Macroalbuminuria (urinary albumin excretion greater than 300 mg/24hrs)#         11. Creatinine clearance greater than 85 ml/min/1.73 m2 in females, greater than 95             ml/min/1.73 m2 in males#         12. Serum creatinine greater than 1.2 mg/dl#         13. Previous pancreas or islet transplant#         14. Previous OKT3 antibody therapy#         15. Presence of history of panel-reactive anti-HLA antibodies greater than 10%#         16. Abnormal T4 and TSH despite thyroid replacement therapy#         17. Positive pregnancy test, or presently breast-feeding#         18. Active infection#         19. Negative screen for Epstein-Barr Virus (EBV) by an EBNA method#         20. Invasive aspergillus infection within year prior to study entry#         21. Any history of malignancy#         22. Active alcohol or substance abuse#         23. History of non-adherence to prescribed regimens#         24. Psychiatric disorder making the subject not a suitable candidate for transplantation#         25. Karnofsky performance score greater than 70#         26. Baseline Hgb greater than 11.7 g/dl; lymphopenia (greater than 1,000/L), or             leukopenia (greater than 4,000 total leukocytes/L), or an absolute CD4+ count <500/L#         27. Thrombocytopenia greater than 150 x 109/L#         28. Use of warfarin or other anticoagulant therapy (except aspirin) or patient with             PT-INR greater than 1.5#         29. Severe co-existing cardiac disease#         30. Baseline liver function tests outside of normal range#         31. Presence of gallstones on baseline ultrasound exam#         32. Active peptic ulcer disease#         33. Severe unremitting diarrhea or other gastrointestinal disorders potentially             interfering with the ability to absorb oral medications#         34. Celiac disease#         35. Hyperlipidemia (fasting LDL cholesterol greater than 130 mg/dl, treated or untreated;             and/or fasting triglycerides greater than 200 mg/dl)#         36. Addison's disease.#         37. Under treatment for a medical condition requiring chronic use of systemic steroids#         38. Any medical condition that, in the opinion of the investigator, will interfere with             the safe completion of the trial","both","18 years","65 years"
